Parada;nodo Inter Urbano;TIPO MOBILIARIO (ACTUAL);DISTRITO;DIRECCIÓN;VIAL;Nº;emplazamiento;sentido;Direccion_completa;Coord ED50_X;Coord ED50_Y;CONT PILAS;nº_linea;X ETRS89 U.T.M.;Y ETRS89 U.T.M.;Longitud;Latitud
2452;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;BELZUNEGUI;CALLE;58;ANTES AV DE LOS POBLADOS;AV POBLADOS;BELZUNEGUI, CALLE Nº58 ANTES AV DE LOS POBLADOS AV POBLADOS;437386,6;4469734,8;SI;47/118/N16/;437277,18;4469527,34;-3.738849;40.3739681
666;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;CRUCES (LAS);Cº;44;ESQ C/ JOSE JORDAN;JOAQUIN TURINA;CRUCES (LAS), CAMINO Nº44 ESQ C/ JOSE JORDAN JOAQUIN TURINA;435806,6;4469606,7;SI;139/;435697,2;4469399,26;-3.7574461;40.3726939
590;;MARQUESINA MOD XXI 5-M REDUCIDA;CARABANCHEL;MUÑOZ GRANDES;Pº;62;ESQ. C/DOCTOR URQUIOLA;GTA DEL EJERCITO;MUÑOZ GRANDES, Pº Nº62 ESQ. C/DOCTOR URQUIOLA GTA DEL EJERCITO;436937,7;4471254,4;SI;17/35/N17/N26/;436828,3;4471046,95;-3.7442869;40.3876235
1150;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;MUÑOZ GRANDES;Pº;35;C/ ANTOLINA MERINO;GRAL. RICARDOS;MUÑOZ GRANDES, Pº Nº35 C/ ANTOLINA MERINO GRAL. RICARDOS;437079,4;4471158,6;SI;35/N17/;436970;4470951,15;-3.742608;40.3867712
4416;;MARQUESINA MOD XXI 4-M STD;SAN BLAS;SUECIA;CALLE;67;ESQ  C/ MANCHESTER;C/ AQUITANIA;SUECIA, CALLE Nº67 ESQ  C/ MANCHESTER C/ AQUITANIA;448778,5;4475786,6;SI;140/E2/N6/;448669,06;4475579,02;-3.6051532;40.4292651
2457;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ANTONIA RGUEZ SACRISTAN;CALLE;0;FTE Nº 37;AV POBLADOS;ANTONIA RGUEZ SACRISTAN, CALLE Nº0 FTE Nº 37 AV POBLADOS;436835,4;4469619,5;SI;47/108/118/121/131/;436725,99;4469412,05;-3.7453299;40.3728878
2458;;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;ANTONIA RGUEZ SACRISTAN;CALLE;13;FTE INSALUD;EUGENIA MONTIJO;ANTONIA RGUEZ SACRISTAN, CALLE Nº13 FTE INSALUD EUGENIA MONTIJO;436653,6;4469654,7;SI;47/121/131/;436544,19;4469447,25;-3.7474747;40.3731911
5099;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;VIA LUSITANA;;0;JTO CEMENTERIO CARABANCHEL (GLORIETA);PZA FERNANDEZ LADRED;VIA LUSITANA Nº0 JTO CEMENTERIO CARABANCHEL (GLORIETA) PZA FERNANDEZ LADRED;437232,4;4469022;SI;108/;437122,98;4468814,54;-3.740595;40.3675352
4640;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;PICO DE LOS ARTILLEROS;CALLE;52;FTE. Nº 15;C/ ENCOM. PALACIOS;PICO DE LOS ARTILLEROS, CALLE Nº52 FTE. Nº 15 C/ ENCOM. PALACIOS;445806,9;4473424,3;SI;30/32/;445697,46;4473216,76;-3.6399825;40.4077958
2804;;MARQUESINA MOD XXI 5-M STD;VILLAVERDE;EDUARDO BARREIROS;AV;61;FTE RENAULT;AV POBLADOS;EDUARDO BARREIROS, AV. Nº61 FTE RENAULT AV POBLADOS;440660,2;4468417,5;SI;76/;440550,75;4468210,01;-3.7001677;40.3623408
1135;;MARQUESINA MOD XXI 5-M STD;USERA;ANDALUCIA;AV;0;DESP AV DE LOS POBLADOS (2ª MARQUESINA);ANDALUCIA;ANDALUCIA, AV Nº0 DESP AV DE LOS POBLADOS (2ª MARQUESINA) ANDALUCIA;441135;4469311,5;SI;18/22/59/79/85/86/N13/N14/N401/N402/421/422/424/411/447/448/415/;441025,56;4469104,01;-3.6946587;40.3704281
2189;;MARQUESINA MOD XXI 4-M REDUCIDA ;PUENTE VALLECAS;MANUEL MAROTO;CALLE;23;-;AV ALBUFERA;MANUEL MAROTO, CALLE Nº23 - AV ALBUFERA;443323,7;4471262,6;SI;24/;443214,27;4471055,09;-3.6690535;40.3881566
676;;MARQUESINA MOD XXI 5-M REDUCIDA;SALAMANCA;GOYA;CALLE;66;ESQ C/ GRAL. DIAZ POLIER;C/ DR. ESQUERDO;GOYA, CALLE Nº66 ESQ C/ GRAL. DIAZ POLIER C/ DR. ESQUERDO;442682,1;4475331,2;SI;21/53/;442572,68;4475123,71;-3.6769794;40.4247649
3297;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BUENOS AIRES;AV;26;-;AV ENTREVIAS;BUENOS AIRES, AV Nº26 - AV ENTREVIAS;444677,8;4471379,1;SI;136/;444568,36;4471171,57;-3.6531106;40.3892971
3301;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BUENOS AIRES;AV;53;ANTES C/ RIO IGUAZU;AV ALBUFERA;BUENOS AIRES, AV Nº53 ANTES C/ RIO IGUAZU AV ALBUFERA;444688,5;4470962;SI;136/N10/;444579,05;4470754,47;-3.6529484;40.3855404
2071;;MARQUESINA MOD XXI 4-M REDUCIDA;PUENTE VALLECAS;BUENOS AIRES;AV;31;DESP AV PALOMERAS;AV ALBUFERA;BUENOS AIRES, AV Nº31 DESP AV PALOMERAS AV ALBUFERA;444694,3;4471147;SI;10/136/;444584,85;4470939,47;-3.6528961;40.3872073
3300;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BUENOS AIRES;AV;62;DESP. C/ JAVIER DE MIGUEL;AV ENTREVIAS;BUENOS AIRES, AV Nº62 DESP. C/ JAVIER DE MIGUEL AV ENTREVIAS;444662,8;4470957;SI;136/;444553,35;4470749,47;-3.6532507;40.3854936
2578;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BUENOS AIRES;AV;82;ANTES C/ MOGAMBO;AV ENTREVIAS;BUENOS AIRES, AV Nº82 ANTES C/ MOGAMBO AV ENTREVIAS;444672,3;4470346,4;SI;57/;444562,85;4470138,87;-3.6530857;40.3799936
722;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;CARTAGENA;CALLE;67;ESQ C/ FERRER DEL RIO;AV TOREROS;CARTAGENA, CALLE Nº67 ESQ C/ FERRER DEL RIO AV TOREROS;443215,3;4476684,2;SI;1/;443105,88;4476476,7;-3.6708153;40.43699
31;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;MATEO INURRIA;CALLE;0;FTE. CANAL ISABEL II (2ª MQ);PZA CASTILLA;MATEO INURRIA, CALLE Nº0 FTE. CANAL ISABEL II (2ª MQ) PZA CASTILLA;441769;4479956,3;SI;5/66/70/107/129/174/;441659,61;4479748,83;-3.6881671;40.4663666
2515;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PIO FELIPE;CALLE;36;AV ALBUFERA;AV ALBUFERA;PIO FELIPE, CALLE Nº36 AV ALBUFERA AV ALBUFERA;444573;4471688,2;SI;54/143/N10/;444463,56;4471480,68;-3.6543723;40.3920748
2106;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;VILLALOBOS;CALLE;0;FTE Nº 145;MIGUEL HERNANDEZ;VILLALOBOS, CALLE Nº0 FTE Nº 145  MIGUEL HERNANDEZ;444779,7;4470255,1;SI;10/310/;444670,25;4470047,57;-3.6518126;40.3791782
2104;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;LEONESES;CALLE;0;DESP C/ VILLALOBOS;PEDRO LABORDE;LEONESES, CALLE Nº0 DESP C/ VILLALOBOS PEDRO LABORDE;445143,8;4470613,9;SI;310/;445034,35;4470406,37;-3.6475545;40.3824346
2102;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;LAGO CALAFATE;CALLE;13;ESQ C/ TANGER;PEDRO LABORDE;LAGO CALAFATE, CALLE Nº13  ESQ C/ TANGER PEDRO LABORDE;444976,6;4470799,3;SI;310/;444867,15;4470591,77;-3.6495402;40.3840938
2097;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PEDRO LABORDE;CALLE;127;ESQ C/ HERMANOS GARCIA;AV. ALBUFERA;PEDRO LABORDE, CALLE Nº127 ESQ C/ HERMANOS GARCIA AV. ALBUFERA;444456,4;4470841,7;SI;310/N10/;444346,95;4470634,18;-3.6556722;40.3844412
2088;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;69;DESP. AV BUENOS AIRES;FUENTE CARRANTONA;PABLO NERUDA, AVD Nº69 DESP. AV BUENOS AIRES FUENTE CARRANTONA;444855,1;4470536,7;SI;10/57/144/;444745,65;4470329,17;-3.6509488;40.38172
2587;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;54;DESP AV ALBUFERA;MARTINEZ DE LA RIVA;PABLO NERUDA, AVD Nº54 DESP AV ALBUFERA MARTINEZ DE LA RIVA;445367,6;4471230,1;SI;57/;445258,15;4471022,56;-3.644971;40.3880004
3337;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PABLO NERUDA;AV;34;ESQ AV ALBUFERA;MARTINEZ DE LA RIVA;PABLO NERUDA, AVD Nº34 ESQ AV ALBUFERA MARTINEZ DE LA RIVA;445531,7;4471446,8;SI;142/;445422,25;4471239,26;-3.6430563;40.3899633
2096;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;JAVIER DE MIGUEL;CALLE;109;"Nº 109-111; ANTES C/ SAN ANSELMO";C/MARTINEZ DE RIVA;"JAVIER DE MIGUEL, CALLE Nº109 Nº 109-111; ANTES C/ SAN ANSELMO C/MARTINEZ DE RIVA";444395,8;4470974,7;SI;310/;444286,35;4470767,18;-3.6563978;40.3856353
3343;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;RAFAEL ALBERTI;AV;20;ESQ AV ALBUFERA;C/ VILLALOBOS;RAFAEL ALBERTI, AVD Nº20 ESQ AV ALBUFERA C/ VILLALOBOS;445701,1;4471104,4;SI;144/;445591,65;4470896,86;-3.6410312;40.3868898
1107;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;PAYASO FOFO;CALLE;0;FTE Nº 24;AV ALBUFERA;PAYASO FOFO, CALLE Nº0  FTE Nº 24  AV ALBUFERA;444079;4471497,7;SI;103/;443969,56;4471290,18;-3.6601758;40.3903256
2605;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BOSCO;CALLE;0;ESQ  C/ JOSÉ PAULETE;AV PABLO NERUDA;BOSCO, CALLE Nº0 ESQ  C/ JOSÉ PAULETE AV PABLO NERUDA;444622,8;4472994,2;SI;63/143/N9/;444513,36;4472786,68;-3.6538993;40.4038433
3351;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;MEDITERRANEO;AV;0;ALTURA C/ PIO FELIPE;VALENCIA;MEDITERRANEO, AV Nº0 ALTURA C/ PIO FELIPE VALENCIA;445214;4472326,3;SI;145/E/331/332/333/334/339/N301/N302/;445104,56;4472118,77;-3.646875;40.3978656
966;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;MARQUES DE CORBERA;AV;0;JTO PUENTE AV DAROCA;C/ FCO. VILLAESPESA;MARQUES DE CORBERA, AV Nº0 JTO PUENTE AV DAROCA C/ FCO. VILLAESPESA;445069,2;4475702,6;SI;28/113/N6/;444959,77;4475495,07;-3.6488732;40.4282717
968;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;FRANCISCO VILLAESPESA;CALLE;8;ESQ. C/LAGO CONSTANZA;C/ASCAO;FRANCISCO VILLAESPESA, CALLE Nº8 ESQ. C/LAGO CONSTANZA C/ASCAO;445306,5;4475782;SI;28/N6/;445197,07;4475574,47;-3.6460826;40.4290027
4462;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ASCAO;CALLE;0;ESQ C/ GUTIERREZ DE CETINA.;HNOS.GªNOBLEJAS;ASCAO, CALLE Nº0 ESQ C/ GUTIERREZ DE CETINA. HNOS.GªNOBLEJAS;445705;4475862,9;SI;28/109/N6/;445595,57;4475655,37;-3.6413918;40.4297576
3360;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;PLANETARIO;AV;34;-;C/ EMBAJADORES;PLANETARIO, AVD Nº34 - C/ EMBAJADORES;441590,2;4471190,4;SI;148/156/;441480,78;4470982,92;-3.6894696;40.3873865
2157;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;NARVAEZ;CALLE;51;DESP C/ IBIZA;C/ CONDE PEÑALVER;NARVAEZ, CALLE Nº51 DESP C/ IBIZA C/ CONDE PEÑALVER;442753;4474658,3;SI;2/15/26/61/63/215/C2/;442643,58;4474450,8;-3.6760829;40.4187079
1259;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;PRUNOS (DE LOS);AV;11;DESP C/ PETUNIAS;AV ARROYO SANTO;PRUNOS (DE LOS), AV Nº11 DESP C/ PETUNIAS AV ARROYO SANTO;447575;4478512,1;SI;153/;447465,57;4478304,54;-3.6195661;40.4537431
292;;MARQUESINA MOD XXI 4-M STD;USERA;RAFAELA YBARRA;AV;0;DESP. C/ BEASAIN;VILLAVERDE;RAFAELA YBARRA, AVD Nº0 DESP. C/ BEASAIN VILLAVERDE;439628;4468923,7;SI;6/131/;439518,56;4468716,22;-3.7123715;40.3668267
3283;;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;ALMIRANTE FCO. MORENO;CALLE;0;JTO JARDINES FRANCOS RODRIGUEZ;C/ OFELIA NIETO;ALMIRANTE FCO. MORENO, CALLE Nº0 JTO JARDINES FRANCOS RODRIGUEZ C/ OFELIA NIETO;439334,8;4478457;SI;132/;439225,41;4478249,55;-3.7167346;40.452686
1989;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;ARROYO DE FONTARRON;CALLE;1;ANTES DE C/ ENCUENTRO;PZA. DEL ENCUENTRO;ARROYO DE FONTARRON, CALLE Nº1 ANTES DE C/ ENCUENTRO PZA. DEL ENCUENTRO;444831,3;4473144,6;SI;8/;444721,86;4472937,07;-3.6514554;40.405212
4291;;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;PROFESOR ARANGUREN;CALLE;0;ESQ PARANINFO;REINA VICTORIA;PROFESOR ARANGUREN, CALLE Nº0 ESQ PARANINFO REINA VICTORIA;438311,2;4477954,1;SI;F/     ;438201,82;4477746,66;-3.7287563;40.4480803
1097;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;MANCHA (LA);CALLE;1;ESQ AV ENTREVIAS;AV ENTREVIAS;MANCHA (LA), CALLE Nº1  ESQ AV ENTREVIAS AV ENTREVIAS;443336,3;4470519,3;SI;103/111/;443226,86;4470311,79;-3.6688389;40.3814614
2194;;MARQUESINA MOD XXI 4-M REDUCIDA ;PUENTE VALLECAS;LAGARTERA;CALLE;0;BLOQUE Nº 314;C/ LA MANCHA;LAGARTERA, CALLE Nº0 BLOQUE Nº 314 C/ LA MANCHA;443043,3;4470481,6;SI;24/;442933,86;4470274,1;-3.6722871;40.3811018
2931;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;RONDA DEL SUR;;0;JTO  POLIDEPORTIVO;AV ENTREVIAS;RONDA DEL SUR Nº0 JTO  POLIDEPORTIVO AV ENTREVIAS;442913,5;4470174,9;SI;102/111/;442804,06;4469967,4;-3.6737886;40.37833
4309;;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;PADRE HUIDOBRO;AV;0;JTO COL. MATER SALVATORIS KM 9;CORUÑA;PADRE HUIDOBRO, AVD Nº0 JTO COL. MATER SALVATORIS KM 9 CORUÑA;434880,6;4479554;SI;162/658/N902/;434771,25;4479346,6;-3.7693724;40.4622309
3462;;MARQUESINA MOD XXI 4-M REDUCIDA;MONCLOA-ARAVACA;VALDEMARIN;AV;0;FTE Nº 71;Cº LA ZARZUELA;VALDEMARIN, AVD Nº0 FTE Nº 71 Cº LA ZARZUELA;434119,2;4480463,9;SI;161/;434009,86;4480256,51;-3.7784468;40.4703675
3097;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;RUIDERA;CALLE;0;ESQ C/ LAGARTERA;AV ENTREVIAS;RUIDERA, CALLE Nº0 ESQ C/ LAGARTERA AV ENTREVIAS;442988,5;4470540,1;SI;111/;442879,06;4470332,6;-3.6729379;40.3816251
6299;6299;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;OSA MAYOR;AV;0;FTE Nº 126;GTA MARIA REINA;OSA MAYOR, AV Nº0 FTE Nº 126 GTA MARIA REINA;433093,8;4479037,2;SI;656/815/N906/;432984,46;4478829,82;-3.7903911;40.4574335
1511;;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;BAÑEZA (LA);CALLE;0;FTE Nº 43;C/ ISLA MALAITA;BAÑEZA (LA), CALLE Nº0 FTE Nº 43  C/ ISLA MALAITA;439230,9;4480981,5;SI;42/132/137/;439121,53;4480774,06;-3.7182018;40.4754201
2972;;MARQUESINA MOD XXI 4-M STD;BARAJAS;CANTABRIA;AV;0;ESQ PZA GOLETA;C/ CORBETA;CANTABRIA, AV. Nº0 ESQ PZA GOLETA C/ CORBETA;450670,7;4479104,3;SI;114/N4/;450561,27;4478896,7;-3.5831048;40.4592675
3317;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BALTASAR SANTOS;CALLE;0;ESQ C/ SIERRA TOLEDANA;C/ RAMON PEREZ AYALA;BALTASAR SANTOS, CALLE Nº0 ESQ C/ SIERRA TOLEDANA C/ RAMON PEREZ AYALA;444140,1;4472851,3;SI;141/;444030,66;4472643,78;-3.6595749;40.4025237
3318;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;BALTASAR SANTOS;CALLE;0;FTE C/ PUERTO NAVACERRADA;SIERRA TOLEDANA;BALTASAR SANTOS, CALLE Nº0 FTE C/ PUERTO NAVACERRADA SIERRA TOLEDANA;444366,6;4472782,2;SI;141/;444257,16;4472574,68;-3.6568999;40.4019164
3330;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;SIERRA TOLEDANA;CALLE;0;FTE Nº 21;MORATALAZ;SIERRA TOLEDANA, CALLE Nº0 FTE Nº 21  MORATALAZ;444083,5;4472713,9;SI;141/;443974,06;4472506,38;-3.6602298;40.4012821
3315;;MARQUESINA MOD XXI 4-M ESTRECHA ;PUENTE VALLECAS;SIERRA TOLEDANA;CALLE;0;ESQ Cº VALDERRIBAS;MORATALAZ;SIERRA TOLEDANA, CALLE Nº0 ESQ Cº VALDERRIBAS MORATALAZ;444049,6;4472502,8;SI;141/;443940,16;4472295,28;-3.6606107;40.3993781
1979;;MARQUESINA MOD XXI 5-M REDUCIDA;PUENTE VALLECAS;PEÑA PRIETA;AV;0;FTE Nº 8;M-30;PEÑA PRIETA, AVD Nº0 FTE Nº 8 M-30;443396;4472460,1;SI;8/113/141/;443286,57;4472252,59;-3.6683083;40.3989493
2528;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;SAN CLAUDIO;CALLE;0;JTO PARQUE CAMPO DEL TORO;C/ ANDALUCES;SAN CLAUDIO, CALLE Nº0 JTO PARQUE CAMPO DEL TORO C/ ANDALUCES;446116,3;4471555,6;SI;54/;446006,85;4471348,05;-3.6361779;40.3909815
2524;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;ANDALUCES;CALLE;0;DESP. C/ PABLO NERUDA;AV. MIGUEL HERNANDEZ;ANDALUCES, CALLE Nº0 DESP. C/ PABLO NERUDA AV. MIGUEL HERNANDEZ;445662,4;4471611,3;SI;54/144/;445552,95;4471403,76;-3.6415304;40.3914538
2533;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;RAFAEL ALBERTI;AV;0;FTE Nº 12;AV. MIGUEL HERNANDEZ;RAFAEL ALBERTI, AVD Nº0 FTE Nº 12 AV. MIGUEL HERNANDEZ;445881,9;4471362,5;SI;54/144/N10/;445772,45;4471154,96;-3.6389231;40.3892268
2532;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;RAFAEL ALBERTI;AV;16;DESP C/ SAN CLAUDIO;C/ VILLALOBOS;RAFAEL ALBERTI, AVD Nº16 DESP C/ SAN CLAUDIO C/ VILLALOBOS;445822,2;4471308,6;SI;54/144/;445712,75;4471101,06;-3.6396219;40.3887373
4682;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;VICALVARO A VALLECAS;CTRA;0;ESQ. AV. DE LA DEMOCRACIA;AV. DEMOCRACIA;VICALVARO A VALLECAS, CTRA Nº0 ESQ. AV. DE LA DEMOCRACIA AV. DEMOCRACIA;446961,2;4470701,2;SI;54/58/103/142/143/;446851,73;4470493,64;-3.6261523;40.3833387
1024;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;ALBUFERA;AV;323;FTE. COCHERON DE LA VILLA;AV CIUDAD BARCELONA;ALBUFERA, AV Nº323 FTE. COCHERON DE LA VILLA AV CIUDAD BARCELONA;446592,6;4470688;SI;54/58/103/142/143/N25/;446483,14;4470480,45;-3.6304934;40.3831963
1019;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;ALBUFERA;AV;0;ANTES Nº 300;AV DEMOCRACIA;ALBUFERA, AV Nº0 ANTES Nº 300 AV DEMOCRACIA;445951;4471037,5;SI;54/58/103/142/143/N25/;445841,54;4470829,96;-3.6380815;40.3863034
1686;;MARQUESINA MOD XXI 4-M ESTRECHA ;MONCLOA-ARAVACA;COMPLUTENSE;AV;0;JTO FAC. INGENIEROS NAVALES;AVD MIRAFLORES;COMPLUTENSE, AV Nº0 JTO FAC. INGENIEROS NAVALES AVD MIRAFLORES;438486,1;4477187,1;SI;82/132/U/G/;438376,71;4476979,65;-3.7266197;40.4411838
